# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2009-08-13 17:39:10 EDT
#
# Data for the following site(s) are contained in this file
#    USGS 08171300 Blanco Rv nr Kyle, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08171300
#    DD parameter statistic   Description
#    01   00060     00001     Discharge, cubic feet per second (Maximum)
#    01   00060     00002     Discharge, cubic feet per second (Minimum)
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00001	01_00060_00001_cd	01_00060_00002	01_00060_00002_cd	01_00060_00003	01_00060_00003_cd
USGS	08171300	1997-02-14					35	A
USGS	08171300	1997-02-15					35	A
USGS	08171300	1997-02-16					33	A
USGS	08171300	1997-02-17					32	A
USGS	08171300	1997-02-18					30	A
USGS	08171300	1997-02-19					30	A
USGS	08171300	1997-02-20					88	Ae
USGS	08171300	1997-02-21					97	Ae
USGS	08171300	1997-02-22					114	Ae
USGS	08171300	1997-02-23					98	Ae
USGS	08171300	1997-02-24					88	Ae
USGS	08171300	1997-02-25					81	Ae
USGS	08171300	1997-02-26					90	Ae
USGS	08171300	1997-02-27					95	Ae
USGS	08171300	1997-02-28					98	Ae
USGS	08171300	1997-03-01					95	Ae
USGS	08171300	1997-03-02					101	Ae
USGS	08171300	1997-03-03					96	Ae
USGS	08171300	1997-03-04					93	A
USGS	08171300	1997-03-05					92	A
USGS	08171300	1997-03-06					82	A
USGS	08171300	1997-03-07					78	A
USGS	08171300	1997-03-08					80	A
USGS	08171300	1997-03-09					83	A
USGS	08171300	1997-03-10					78	A
USGS	08171300	1997-03-11					80	A
USGS	08171300	1997-03-12					94	A
USGS	08171300	1997-03-13					111	A
USGS	08171300	1997-03-14					142	A
USGS	08171300	1997-03-15					119	A
USGS	08171300	1997-03-16					112	A
USGS	08171300	1997-03-17					116	A
USGS	08171300	1997-03-18					117	A
USGS	08171300	1997-03-19					114	A
USGS	08171300	1997-03-20					109	A
USGS	08171300	1997-03-21					104	A
USGS	08171300	1997-03-22					101	A
USGS	08171300	1997-03-23					99	A
USGS	08171300	1997-03-24					95	A
USGS	08171300	1997-03-25					112	A
USGS	08171300	1997-03-26					115	A
USGS	08171300	1997-03-27					105	A
USGS	08171300	1997-03-28					106	A
USGS	08171300	1997-03-29					103	A
USGS	08171300	1997-03-30					100	A
USGS	08171300	1997-03-31					97	A
USGS	08171300	1997-04-01					97	A
USGS	08171300	1997-04-02					107	A
USGS	08171300	1997-04-03					177	A
USGS	08171300	1997-04-04					3860	A
USGS	08171300	1997-04-05					2740	A
USGS	08171300	1997-04-06					1360	A
USGS	08171300	1997-04-07					984	A
USGS	08171300	1997-04-08					821	A
USGS	08171300	1997-04-09					724	A
USGS	08171300	1997-04-10					644	A
USGS	08171300	1997-04-11					612	A
USGS	08171300	1997-04-12					547	A
USGS	08171300	1997-04-13					487	A
USGS	08171300	1997-04-14					456	A
USGS	08171300	1997-04-15					425	A
USGS	08171300	1997-04-16					401	A
USGS	08171300	1997-04-17					379	A
USGS	08171300	1997-04-18					360	A
USGS	08171300	1997-04-19					348	A
USGS	08171300	1997-04-20					334	A
USGS	08171300	1997-04-21					324	A
USGS	08171300	1997-04-22					314	A
USGS	08171300	1997-04-23					285	A
USGS	08171300	1997-04-24					267	A
USGS	08171300	1997-04-25					298	A
USGS	08171300	1997-04-26					930	A
USGS	08171300	1997-04-27					950	A
USGS	08171300	1997-04-28					549	A
USGS	08171300	1997-04-29					470	A
USGS	08171300	1997-04-30					419	A
USGS	08171300	1997-05-01					385	A
USGS	08171300	1997-05-02					361	A
USGS	08171300	1997-05-03					338	A
USGS	08171300	1997-05-04					313	A
USGS	08171300	1997-05-05					299	A
USGS	08171300	1997-05-06					291	A
USGS	08171300	1997-05-07					285	A
USGS	08171300	1997-05-08					281	A
USGS	08171300	1997-05-09					294	A
USGS	08171300	1997-05-10					309	A
USGS	08171300	1997-05-11					295	A
USGS	08171300	1997-05-12					268	A
USGS	08171300	1997-05-13					257	A
USGS	08171300	1997-05-14					244	A
USGS	08171300	1997-05-15					245	A
USGS	08171300	1997-05-16					254	A
USGS	08171300	1997-05-17					244	A
USGS	08171300	1997-05-18					220	A
USGS	08171300	1997-05-19					209	A
USGS	08171300	1997-05-20					275	A
USGS	08171300	1997-05-21					331	A
USGS	08171300	1997-05-22					264	A
USGS	08171300	1997-05-23					309	A
USGS	08171300	1997-05-24					649	A
USGS	08171300	1997-05-25					586	A
USGS	08171300	1997-05-26					423	A
USGS	08171300	1997-05-27					384	A
USGS	08171300	1997-05-28					2530	A
USGS	08171300	1997-05-29					842	A
USGS	08171300	1997-05-30					631	A
USGS	08171300	1997-05-31					557	A
USGS	08171300	1997-06-01					519	A
USGS	08171300	1997-06-02					465	A
USGS	08171300	1997-06-03					428	A
USGS	08171300	1997-06-04					392	A
USGS	08171300	1997-06-05					366	A
USGS	08171300	1997-06-06					457	A
USGS	08171300	1997-06-07					5090	A
USGS	08171300	1997-06-08					1260	A
USGS	08171300	1997-06-09					9000	A
USGS	08171300	1997-06-10					3230	A
USGS	08171300	1997-06-11					2440	A
USGS	08171300	1997-06-12					1700	A
USGS	08171300	1997-06-13					1390	A
USGS	08171300	1997-06-14					1200	A
USGS	08171300	1997-06-15					1110	A
USGS	08171300	1997-06-16					1070	A
USGS	08171300	1997-06-17					904	A
USGS	08171300	1997-06-18					799	A
USGS	08171300	1997-06-19					724	A
USGS	08171300	1997-06-20					664	A
USGS	08171300	1997-06-21					753	A
USGS	08171300	1997-06-22					19600	A
USGS	08171300	1997-06-23					7050	A
USGS	08171300	1997-06-24					3260	A
USGS	08171300	1997-06-25					2430	A
USGS	08171300	1997-06-26					2050	A
USGS	08171300	1997-06-27					1660	A
USGS	08171300	1997-06-28					1420	A
USGS	08171300	1997-06-29					1250	A
USGS	08171300	1997-06-30					1100	A
USGS	08171300	1997-07-01					984	A
USGS	08171300	1997-07-02					886	A
USGS	08171300	1997-07-03					805	A
USGS	08171300	1997-07-04					733	A
USGS	08171300	1997-07-05					668	A
USGS	08171300	1997-07-06					615	A
USGS	08171300	1997-07-07					568	A
USGS	08171300	1997-07-08					527	A
USGS	08171300	1997-07-09					494	A
USGS	08171300	1997-07-10					466	A
USGS	08171300	1997-07-11					437	A
USGS	08171300	1997-07-12					409	A
USGS	08171300	1997-07-13					384	A
USGS	08171300	1997-07-14					366	A
USGS	08171300	1997-07-15					346	A
USGS	08171300	1997-07-16					329	A
USGS	08171300	1997-07-17					311	A
USGS	08171300	1997-07-18					296	A
USGS	08171300	1997-07-19					280	A
USGS	08171300	1997-07-20					264	A
USGS	08171300	1997-07-21					245	A
USGS	08171300	1997-07-22					238	A
USGS	08171300	1997-07-23					229	A
USGS	08171300	1997-07-24					213	A
USGS	08171300	1997-07-25					200	A
USGS	08171300	1997-07-26					189	A
USGS	08171300	1997-07-27					182	A
USGS	08171300	1997-07-28					170	A
USGS	08171300	1997-07-29					162	A
USGS	08171300	1997-07-30					158	A
USGS	08171300	1997-07-31					154	A
USGS	08171300	1997-08-01					168	A
USGS	08171300	1997-08-02					160	A
USGS	08171300	1997-08-03					148	A
USGS	08171300	1997-08-04					144	A
USGS	08171300	1997-08-05					134	A
USGS	08171300	1997-08-06					128	A
USGS	08171300	1997-08-07					124	A
USGS	08171300	1997-08-08					153	A
USGS	08171300	1997-08-09					181	A
USGS	08171300	1997-08-10					187	A
USGS	08171300	1997-08-11					142	A
USGS	08171300	1997-08-12					124	A
USGS	08171300	1997-08-13					114	A
USGS	08171300	1997-08-14					107	A
USGS	08171300	1997-08-15					101	A
USGS	08171300	1997-08-16					97	A
USGS	08171300	1997-08-17					93	A
USGS	08171300	1997-08-18					89	A
USGS	08171300	1997-08-19					87	A
USGS	08171300	1997-08-20					85	A
USGS	08171300	1997-08-21					83	A
USGS	08171300	1997-08-22					81	A
USGS	08171300	1997-08-23					78	A
USGS	08171300	1997-08-24					78	A
USGS	08171300	1997-08-25					75	A
USGS	08171300	1997-08-26					73	A
USGS	08171300	1997-08-27					71	A
USGS	08171300	1997-08-28					70	A
USGS	08171300	1997-08-29					68	A
USGS	08171300	1997-08-30					65	A
USGS	08171300	1997-08-31					63	A
USGS	08171300	1997-09-01					61	A
USGS	08171300	1997-09-02					59	A
USGS	08171300	1997-09-03					57	A
USGS	08171300	1997-09-04					56	A
USGS	08171300	1997-09-05					58	A
USGS	08171300	1997-09-06					59	A
USGS	08171300	1997-09-07					56	A
USGS	08171300	1997-09-08					55	A
USGS	08171300	1997-09-09					54	A
USGS	08171300	1997-09-10					52	A
USGS	08171300	1997-09-11					52	A
USGS	08171300	1997-09-12					51	A
USGS	08171300	1997-09-13					51	A
USGS	08171300	1997-09-14					50	A
USGS	08171300	1997-09-15					49	A
USGS	08171300	1997-09-16					47	A
USGS	08171300	1997-09-17					45	A
USGS	08171300	1997-09-18					43	A
USGS	08171300	1997-09-19					43	A
USGS	08171300	1997-09-20					43	A
USGS	08171300	1997-09-21					42	A
USGS	08171300	1997-09-22					46	A
USGS	08171300	1997-09-23					54	A
USGS	08171300	1997-09-24					50	A
USGS	08171300	1997-09-25					44	A
USGS	08171300	1997-09-26					44	A
USGS	08171300	1997-09-27					43	A
USGS	08171300	1997-09-28					43	A
USGS	08171300	1997-09-29					42	A
USGS	08171300	1997-09-30					40	A
USGS	08171300	1997-10-01					39	A
USGS	08171300	1997-10-02					39	A
USGS	08171300	1997-10-03					38	A
USGS	08171300	1997-10-04					37	A
USGS	08171300	1997-10-05					37	A
USGS	08171300	1997-10-06					38	A
USGS	08171300	1997-10-07					42	A
USGS	08171300	1997-10-08					46	A
USGS	08171300	1997-10-09					48	A
USGS	08171300	1997-10-10					52	A
USGS	08171300	1997-10-11					53	A
USGS	08171300	1997-10-12					54	A
USGS	08171300	1997-10-13					54	A
USGS	08171300	1997-10-14					54	A
USGS	08171300	1997-10-15					54	A
USGS	08171300	1997-10-16					52	A
USGS	08171300	1997-10-17					50	A
USGS	08171300	1997-10-18					48	A
USGS	08171300	1997-10-19					46	A
USGS	08171300	1997-10-20					44	A
USGS	08171300	1997-10-21					44	A
USGS	08171300	1997-10-22					43	A
USGS	08171300	1997-10-23					43	A
USGS	08171300	1997-10-24					43	A
USGS	08171300	1997-10-25					43	A
USGS	08171300	1997-10-26					41	A
USGS	08171300	1997-10-27					39	A
USGS	08171300	1997-10-28					39	A
USGS	08171300	1997-10-29					39	A
USGS	08171300	1997-10-30					39	A
USGS	08171300	1997-10-31					39	A
USGS	08171300	1997-11-01					37	A
USGS	08171300	1997-11-02					36	A
USGS	08171300	1997-11-03					34	A
USGS	08171300	1997-11-04					34	A
USGS	08171300	1997-11-05					34	A
USGS	08171300	1997-11-06					34	A
USGS	08171300	1997-11-07					34	A
USGS	08171300	1997-11-08					34	A
USGS	08171300	1997-11-09					34	A
USGS	08171300	1997-11-10					43	A
USGS	08171300	1997-11-11					40	A
USGS	08171300	1997-11-12					50	A
USGS	08171300	1997-11-13					51	A
USGS	08171300	1997-11-14					49	A
USGS	08171300	1997-11-15					46	A
USGS	08171300	1997-11-16					44	A
USGS	08171300	1997-11-17					42	A
USGS	08171300	1997-11-18					42	A
USGS	08171300	1997-11-19					41	A
USGS	08171300	1997-11-20					41	A
USGS	08171300	1997-11-21					41	A
USGS	08171300	1997-11-22					38	A
USGS	08171300	1997-11-23					39	A
USGS	08171300	1997-11-24					39	A
USGS	08171300	1997-11-25					39	A
USGS	08171300	1997-11-26					39	A
USGS	08171300	1997-11-27					38	A
USGS	08171300	1997-11-28					40	A
USGS	08171300	1997-11-29					39	A
USGS	08171300	1997-11-30					38	A
USGS	08171300	1997-12-01					37	A
USGS	08171300	1997-12-02					37	A
USGS	08171300	1997-12-03					43	A
USGS	08171300	1997-12-04					40	A
USGS	08171300	1997-12-05					39	A
USGS	08171300	1997-12-06					39	A
USGS	08171300	1997-12-07					39	A
USGS	08171300	1997-12-08					40	A
USGS	08171300	1997-12-09					39	A
USGS	08171300	1997-12-10					39	A
USGS	08171300	1997-12-11					37	A
USGS	08171300	1997-12-12					37	A
USGS	08171300	1997-12-13					37	A
USGS	08171300	1997-12-14					37	A
USGS	08171300	1997-12-15					37	A
USGS	08171300	1997-12-16					37	A
USGS	08171300	1997-12-17					37	A
USGS	08171300	1997-12-18					36	A
USGS	08171300	1997-12-19					36	A
USGS	08171300	1997-12-20					55	A
USGS	08171300	1997-12-21					115	A
USGS	08171300	1997-12-22					133	A
USGS	08171300	1997-12-23					113	A
USGS	08171300	1997-12-24					92	A
USGS	08171300	1997-12-25					80	A
USGS	08171300	1997-12-26					86	A
USGS	08171300	1997-12-27					84	A
USGS	08171300	1997-12-28					80	A
USGS	08171300	1997-12-29					77	A
USGS	08171300	1997-12-30					73	A
USGS	08171300	1997-12-31					71	A
USGS	08171300	1998-01-01					67	A
USGS	08171300	1998-01-02					68	A
USGS	08171300	1998-01-03					67	A
USGS	08171300	1998-01-04					66	A
USGS	08171300	1998-01-05					65	A
USGS	08171300	1998-01-06					155	A
USGS	08171300	1998-01-07					400	A
USGS	08171300	1998-01-08					209	A
USGS	08171300	1998-01-09					168	A
USGS	08171300	1998-01-10					147	A
USGS	08171300	1998-01-11					136	A
USGS	08171300	1998-01-12					129	A
USGS	08171300	1998-01-13					122	A
USGS	08171300	1998-01-14					115	A
USGS	08171300	1998-01-15					110	A
USGS	08171300	1998-01-16					106	A
USGS	08171300	1998-01-17					102	A
USGS	08171300	1998-01-18					96	A
USGS	08171300	1998-01-19					92	A
USGS	08171300	1998-01-20					92	A
USGS	08171300	1998-01-21					92	A
USGS	08171300	1998-01-22					91	A
USGS	08171300	1998-01-23					88	A
USGS	08171300	1998-01-24					86	A
USGS	08171300	1998-01-25					84	A
USGS	08171300	1998-01-26					83	A
USGS	08171300	1998-01-27					80	A
USGS	08171300	1998-01-28					79	A
USGS	08171300	1998-01-29					79	A
USGS	08171300	1998-01-30					79	A
USGS	08171300	1998-01-31					257	A
USGS	08171300	1998-02-01					1180	A
USGS	08171300	1998-02-02					431	A
USGS	08171300	1998-02-03					326	A
USGS	08171300	1998-02-04					284	A
USGS	08171300	1998-02-05					269	A
USGS	08171300	1998-02-06					279	A
USGS	08171300	1998-02-07					252	A
USGS	08171300	1998-02-08					234	A
USGS	08171300	1998-02-09					222	A
USGS	08171300	1998-02-10					222	A
USGS	08171300	1998-02-11					219	A
USGS	08171300	1998-02-12					220	A
USGS	08171300	1998-02-13					214	A
USGS	08171300	1998-02-14					233	A
USGS	08171300	1998-02-15					419	A
USGS	08171300	1998-02-16					462	A
USGS	08171300	1998-02-17					461	A
USGS	08171300	1998-02-18					408	A
USGS	08171300	1998-02-19					382	A
USGS	08171300	1998-02-20					358	A
USGS	08171300	1998-02-21					353	A
USGS	08171300	1998-02-22					771	A
USGS	08171300	1998-02-23					550	A
USGS	08171300	1998-02-24					461	A
USGS	08171300	1998-02-25					436	A
USGS	08171300	1998-02-26					786	A
USGS	08171300	1998-02-27					576	A
USGS	08171300	1998-02-28					492	A
USGS	08171300	1998-03-01					452	A
USGS	08171300	1998-03-02					426	A
USGS	08171300	1998-03-03					406	A
USGS	08171300	1998-03-04					390	A
USGS	08171300	1998-03-05					378	A
USGS	08171300	1998-03-06					361	A
USGS	08171300	1998-03-07					347	A
USGS	08171300	1998-03-08					341	A
USGS	08171300	1998-03-09					316	A
USGS	08171300	1998-03-10					294	A
USGS	08171300	1998-03-11					280	A
USGS	08171300	1998-03-12					269	A
USGS	08171300	1998-03-13					269	A
USGS	08171300	1998-03-14					283	A
USGS	08171300	1998-03-15					300	A
USGS	08171300	1998-03-16					4940	A
USGS	08171300	1998-03-17					1510	A
USGS	08171300	1998-03-18					1040	A
USGS	08171300	1998-03-19					877	A
USGS	08171300	1998-03-20					762	A
USGS	08171300	1998-03-21					695	A
USGS	08171300	1998-03-22					647	A
USGS	08171300	1998-03-23					602	A
USGS	08171300	1998-03-24					563	A
USGS	08171300	1998-03-25					525	A
USGS	08171300	1998-03-26					491	A
USGS	08171300	1998-03-27					469	A
USGS	08171300	1998-03-28					450	A
USGS	08171300	1998-03-29					427	A
USGS	08171300	1998-03-30					415	A
USGS	08171300	1998-03-31					723	Ae
USGS	08171300	1998-04-01					563	Ae
USGS	08171300	1998-04-02					463	A
USGS	08171300	1998-04-03					419	A
USGS	08171300	1998-04-04					388	A
USGS	08171300	1998-04-05					369	A
USGS	08171300	1998-04-06					360	A
USGS	08171300	1998-04-07					353	A
USGS	08171300	1998-04-08					349	A
USGS	08171300	1998-04-09					377	A
USGS	08171300	1998-04-10					327	A
USGS	08171300	1998-04-11					299	A
USGS	08171300	1998-04-12					285	A
USGS	08171300	1998-04-13					282	A
USGS	08171300	1998-04-14					269	A
USGS	08171300	1998-04-15					258	A
USGS	08171300	1998-04-16					247	A
USGS	08171300	1998-04-17					229	A
USGS	08171300	1998-04-18					217	A
USGS	08171300	1998-04-19					211	A
USGS	08171300	1998-04-20					204	A
USGS	08171300	1998-04-21					195	A
USGS	08171300	1998-04-22					184	A
USGS	08171300	1998-04-23					176	A
USGS	08171300	1998-04-24					170	A
USGS	08171300	1998-04-25					164	A
USGS	08171300	1998-04-26					160	A
USGS	08171300	1998-04-27					161	A
USGS	08171300	1998-04-28					150	A
USGS	08171300	1998-04-29					145	A
USGS	08171300	1998-04-30					138	A
USGS	08171300	1998-05-01					133	A
USGS	08171300	1998-05-02					129	A
USGS	08171300	1998-05-03					124	A
USGS	08171300	1998-05-04					120	A
USGS	08171300	1998-05-05					116	A
USGS	08171300	1998-05-06					115	A
USGS	08171300	1998-05-07					110	A
USGS	08171300	1998-05-08					105	A
USGS	08171300	1998-05-09					102	A
USGS	08171300	1998-05-10					95	A
USGS	08171300	1998-05-11					92	A
USGS	08171300	1998-05-12					90	A
USGS	08171300	1998-05-13					88	A
USGS	08171300	1998-05-14					87	A
USGS	08171300	1998-05-15					85	A
USGS	08171300	1998-05-16					82	A
USGS	08171300	1998-05-17					82	A
USGS	08171300	1998-05-18					79	A
USGS	08171300	1998-05-19					77	A
USGS	08171300	1998-05-20					75	A
USGS	08171300	1998-05-21					75	A
USGS	08171300	1998-05-22					73	A
USGS	08171300	1998-05-23					71	A
USGS	08171300	1998-05-24					69	A
USGS	08171300	1998-05-25					68	A
USGS	08171300	1998-05-26					67	A
USGS	08171300	1998-05-27					71	A
USGS	08171300	1998-05-28					68	A
USGS	08171300	1998-05-29					65	A
USGS	08171300	1998-05-30					64	A
USGS	08171300	1998-05-31					62	A
USGS	08171300	1998-06-01					58	A
USGS	08171300	1998-06-02					56	A
USGS	08171300	1998-06-03					55	A
USGS	08171300	1998-06-04					54	A
USGS	08171300	1998-06-05					56	A
USGS	08171300	1998-06-06					58	A
USGS	08171300	1998-06-07					52	A
USGS	08171300	1998-06-08					52	A
USGS	08171300	1998-06-09					52	A
USGS	08171300	1998-06-10					51	A
USGS	08171300	1998-06-11					52	A
USGS	08171300	1998-06-12					57	A
USGS	08171300	1998-06-13					53	Ae
USGS	08171300	1998-06-14					51	Ae
USGS	08171300	1998-06-15					51	A
USGS	08171300	1998-06-16					51	A
USGS	08171300	1998-06-17					48	A
USGS	08171300	1998-06-18					46	A
USGS	08171300	1998-06-19					44	A
USGS	08171300	1998-06-20					43	A
USGS	08171300	1998-06-21					42	A
USGS	08171300	1998-06-22					41	A
USGS	08171300	1998-06-23					40	A
USGS	08171300	1998-06-24					40	A
USGS	08171300	1998-06-25					39	A
USGS	08171300	1998-06-26					38	A
USGS	08171300	1998-06-27					38	A
USGS	08171300	1998-06-28					37	A
USGS	08171300	1998-06-29					38	A
USGS	08171300	1998-06-30					41	A
USGS	08171300	1998-07-01					38	A
USGS	08171300	1998-07-02					37	A
USGS	08171300	1998-07-03					36	A
USGS	08171300	1998-07-04					279	A
USGS	08171300	1998-07-05					178	A
USGS	08171300	1998-07-06					83	A
USGS	08171300	1998-07-07					60	A
USGS	08171300	1998-07-08					51	A
USGS	08171300	1998-07-09					47	A
USGS	08171300	1998-07-10					44	A
USGS	08171300	1998-07-11					41	A
USGS	08171300	1998-07-12					39	A
USGS	08171300	1998-07-13					41	A
USGS	08171300	1998-07-14					42	A
USGS	08171300	1998-07-15					36	A
USGS	08171300	1998-07-16					35	A
USGS	08171300	1998-07-17					33	A
USGS	08171300	1998-07-18					32	A
USGS	08171300	1998-07-19					31	A
USGS	08171300	1998-07-20					30	A
USGS	08171300	1998-07-21					29	A
USGS	08171300	1998-07-22					28	A
USGS	08171300	1998-07-23					27	A
USGS	08171300	1998-07-24					26	A
USGS	08171300	1998-07-25					25	A
USGS	08171300	1998-07-26					22	A
USGS	08171300	1998-07-27					23	A
USGS	08171300	1998-07-28					23	A
USGS	08171300	1998-07-29					22	A
USGS	08171300	1998-07-30					20	A
USGS	08171300	1998-07-31					19	A
USGS	08171300	1998-08-01					19	A
USGS	08171300	1998-08-02					19	A
USGS	08171300	1998-08-03					18	A
USGS	08171300	1998-08-04					17	A
USGS	08171300	1998-08-05					17	A
USGS	08171300	1998-08-06					25	A
USGS	08171300	1998-08-07					24	A
USGS	08171300	1998-08-08					20	A
USGS	08171300	1998-08-09					18	A
USGS	08171300	1998-08-10					16	A
USGS	08171300	1998-08-11					15	A
USGS	08171300	1998-08-12					15	A
USGS	08171300	1998-08-13					14	A
USGS	08171300	1998-08-14					14	A
USGS	08171300	1998-08-15					17	A
USGS	08171300	1998-08-16					12	A
USGS	08171300	1998-08-17					15	A
USGS	08171300	1998-08-18					49	A
USGS	08171300	1998-08-19					22	A
USGS	08171300	1998-08-20					17	A
USGS	08171300	1998-08-21					15	A
USGS	08171300	1998-08-22					23	A
USGS	08171300	1998-08-23					344	A
USGS	08171300	1998-08-24					224	A
USGS	08171300	1998-08-25					104	A
USGS	08171300	1998-08-26					76	A
USGS	08171300	1998-08-27					60	A
USGS	08171300	1998-08-28					52	A
USGS	08171300	1998-08-29					46	A
USGS	08171300	1998-08-30					42	A
USGS	08171300	1998-08-31					39	A
USGS	08171300	1998-09-01					36	A
USGS	08171300	1998-09-02					35	A
USGS	08171300	1998-09-03					33	A
USGS	08171300	1998-09-04					31	A
USGS	08171300	1998-09-05					29	A
USGS	08171300	1998-09-06					27	A
USGS	08171300	1998-09-07					27	A
USGS	08171300	1998-09-08					24	A
USGS	08171300	1998-09-09					24	A
USGS	08171300	1998-09-10					22	A
USGS	08171300	1998-09-11					39	A
USGS	08171300	1998-09-12					59	A
USGS	08171300	1998-09-13					44	A
USGS	08171300	1998-09-14					41	A
USGS	08171300	1998-09-15					42	A
USGS	08171300	1998-09-16					168	A
USGS	08171300	1998-09-17					261	A
USGS	08171300	1998-09-18					145	A
USGS	08171300	1998-09-19					116	A
USGS	08171300	1998-09-20					99	A
USGS	08171300	1998-09-21					88	A
USGS	08171300	1998-09-22					79	A
USGS	08171300	1998-09-23					71	A
USGS	08171300	1998-09-24					66	A
USGS	08171300	1998-09-25					63	A
USGS	08171300	1998-09-26					58	A
USGS	08171300	1998-09-27					56	A
USGS	08171300	1998-09-28					52	A
USGS	08171300	1998-09-29					50	A
USGS	08171300	1998-09-30					47	A
USGS	08171300	1998-10-01					45	A
USGS	08171300	1998-10-02					40	A
USGS	08171300	1998-10-03					39	A
USGS	08171300	1998-10-04					39	A
USGS	08171300	1998-10-05					37	A
USGS	08171300	1998-10-06					127	A
USGS	08171300	1998-10-07					98	A
USGS	08171300	1998-10-08					80	A
USGS	08171300	1998-10-09					76	A
USGS	08171300	1998-10-10					67	A
USGS	08171300	1998-10-11					62	A
USGS	08171300	1998-10-12					59	A
USGS	08171300	1998-10-13					56	A
USGS	08171300	1998-10-14					53	A
USGS	08171300	1998-10-15					51	A
USGS	08171300	1998-10-16					50	A
USGS	08171300	1998-10-17					26000	Ae
USGS	08171300	1998-10-18					8500	Ae
USGS	08171300	1998-10-19					3110	Ae
USGS	08171300	1998-10-20					2680	Ae
USGS	08171300	1998-10-21					1960	Ae
USGS	08171300	1998-10-22					1480	Ae
USGS	08171300	1998-10-23					1180	Ae
USGS	08171300	1998-10-24					980	Ae
USGS	08171300	1998-10-25					830	Ae
USGS	08171300	1998-10-26					720	Ae
USGS	08171300	1998-10-27					640	Ae
USGS	08171300	1998-10-28					580	Ae
USGS	08171300	1998-10-29					520	Ae
USGS	08171300	1998-10-30					460	Ae
USGS	08171300	1998-10-31					420	Ae
USGS	08171300	1998-11-01					2190	Ae
USGS	08171300	1998-11-02					1120	Ae
USGS	08171300	1998-11-03					760	Ae
USGS	08171300	1998-11-04					660	Ae
USGS	08171300	1998-11-05					700	Ae
USGS	08171300	1998-11-06					690	Ae
USGS	08171300	1998-11-07					680	Ae
USGS	08171300	1998-11-08					680	Ae
USGS	08171300	1998-11-09					660	Ae
USGS	08171300	1998-11-10					630	Ae
USGS	08171300	1998-11-11					560	Ae
USGS	08171300	1998-11-12					570	Ae
USGS	08171300	1998-11-13					720	Ae
USGS	08171300	1998-11-14					1200	Ae
USGS	08171300	1998-11-15					1690	Ae
USGS	08171300	1998-11-16					1300	Ae
USGS	08171300	1998-11-17					1340	Ae
USGS	08171300	1998-11-18					1380	Ae
USGS	08171300	1998-11-19					1300	Ae
USGS	08171300	1998-11-20					1240	Ae
USGS	08171300	1998-11-21					1140	Ae
USGS	08171300	1998-11-22					1070	Ae
USGS	08171300	1998-11-23					1000	Ae
USGS	08171300	1998-11-24					930	Ae
USGS	08171300	1998-11-25					880	Ae
USGS	08171300	1998-11-26					830	Ae
USGS	08171300	1998-11-27					780	Ae
USGS	08171300	1998-11-28					750	Ae
USGS	08171300	1998-11-29					710	Ae
USGS	08171300	1998-11-30					680	Ae
USGS	08171300	1998-12-01					630	Ae
USGS	08171300	1998-12-02					600	Ae
USGS	08171300	1998-12-03					580	Ae
USGS	08171300	1998-12-04					560	Ae
USGS	08171300	1998-12-05					530	Ae
USGS	08171300	1998-12-06					510	Ae
USGS	08171300	1998-12-07					490	Ae
USGS	08171300	1998-12-08					450	Ae
USGS	08171300	1998-12-09					430	Ae
USGS	08171300	1998-12-10					450	Ae
USGS	08171300	1998-12-11					500	Ae
USGS	08171300	1998-12-12					470	Ae
USGS	08171300	1998-12-13					420	Ae
USGS	08171300	1998-12-14					400	Ae
USGS	08171300	1998-12-15					370	Ae
USGS	08171300	1998-12-16					360	Ae
USGS	08171300	1998-12-17					340	Ae
USGS	08171300	1998-12-18					330	Ae
USGS	08171300	1998-12-19					320	Ae
USGS	08171300	1998-12-20					310	Ae
USGS	08171300	1998-12-21					300	Ae
USGS	08171300	1998-12-22					280	Ae
USGS	08171300	1998-12-23					260	Ae
USGS	08171300	1998-12-24					260	Ae
USGS	08171300	1998-12-25					250	Ae
USGS	08171300	1998-12-26					240	Ae
USGS	08171300	1998-12-27					240	Ae
USGS	08171300	1998-12-28					230	Ae
USGS	08171300	1998-12-29					210	Ae
USGS	08171300	1998-12-30					200	Ae
USGS	08171300	1998-12-31					200	Ae
USGS	08171300	1999-01-01					190	Ae
USGS	08171300	1999-01-02					180	Ae
USGS	08171300	1999-01-03					170	Ae
USGS	08171300	1999-01-04					160	Ae
USGS	08171300	1999-01-05					160	Ae
USGS	08171300	1999-01-06					150	Ae
USGS	08171300	1999-01-07					150	Ae
