# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2009-08-13 17:36:56 EDT
#
# Data for the following site(s) are contained in this file
#    USGS 08173000 Plum Ck nr Luling, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08173000
#    DD parameter statistic   Description
#    02   00060     00001     Discharge, cubic feet per second (Maximum)
#    02   00060     00002     Discharge, cubic feet per second (Minimum)
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00001	02_00060_00001_cd	02_00060_00002	02_00060_00002_cd	02_00060_00003	02_00060_00003_cd
USGS	08173000	1989-11-30					2.3	A
USGS	08173000	1989-12-01					2.3	A
USGS	08173000	1989-12-02					2.9	A
USGS	08173000	1989-12-03					3.2	A
USGS	08173000	1989-12-04					3.0	A
USGS	08173000	1989-12-05					3.0	A
USGS	08173000	1989-12-06					2.8	A
USGS	08173000	1989-12-07					3.2	A
USGS	08173000	1989-12-08					3.2	A
USGS	08173000	1989-12-09					3.0	A
USGS	08173000	1989-12-10					2.5	A
USGS	08173000	1989-12-11					3.0	A
USGS	08173000	1989-12-12					2.8	A
USGS	08173000	1989-12-13					3.0	A
USGS	08173000	1989-12-14					2.8	A
USGS	08173000	1989-12-15					2.9	A
USGS	08173000	1989-12-16					2.9	A
USGS	08173000	1989-12-17					2.9	A
USGS	08173000	1989-12-18					3.0	A
USGS	08173000	1989-12-19					3.7	A
USGS	08173000	1989-12-20					3.7	A
USGS	08173000	1989-12-21					3.6	A
USGS	08173000	1989-12-22					3.1	A
USGS	08173000	1989-12-23					2.8	A
USGS	08173000	1989-12-24					3.2	A
USGS	08173000	1989-12-25					4.1	A
USGS	08173000	1989-12-26					4.5	A
USGS	08173000	1989-12-27					4.2	A
USGS	08173000	1989-12-28					4.2	A
USGS	08173000	1989-12-29					4.1	A
USGS	08173000	1989-12-30					3.8	A
USGS	08173000	1989-12-31					3.7	A
USGS	08173000	1990-01-01					3.7	A
USGS	08173000	1990-01-02					3.7	A
USGS	08173000	1990-01-03					3.6	A
USGS	08173000	1990-01-04					3.7	A
USGS	08173000	1990-01-05					3.7	A
USGS	08173000	1990-01-06					3.7	A
USGS	08173000	1990-01-07					3.9	A
USGS	08173000	1990-01-08					5.1	A
USGS	08173000	1990-01-09					4.0	A
USGS	08173000	1990-01-10					3.8	A
USGS	08173000	1990-01-11					3.9	A
USGS	08173000	1990-01-12					3.8	A
USGS	08173000	1990-01-13					3.5	A
USGS	08173000	1990-01-14					3.6	A
USGS	08173000	1990-01-15					4.0	A
USGS	08173000	1990-01-16					4.4	A
USGS	08173000	1990-01-17					4.6	A
USGS	08173000	1990-01-18					5.0	A
USGS	08173000	1990-01-19					5.4	A
USGS	08173000	1990-01-20					4.6	A
USGS	08173000	1990-01-21					4.3	A
USGS	08173000	1990-01-22					4.5	A
USGS	08173000	1990-01-23					4.5	A
USGS	08173000	1990-01-24					4.5	A
USGS	08173000	1990-01-25					4.3	A
USGS	08173000	1990-01-26					4.2	A
USGS	08173000	1990-01-27					4.3	A
USGS	08173000	1990-01-28					4.3	A
USGS	08173000	1990-01-29					4.8	A
USGS	08173000	1990-01-30					5.3	A
USGS	08173000	1990-01-31					5.3	A
USGS	08173000	1990-02-01					5.6	A
USGS	08173000	1990-02-02					8.1	A
USGS	08173000	1990-02-03					9.2	A
USGS	08173000	1990-02-04					5.5	A
USGS	08173000	1990-02-05					4.7	A
USGS	08173000	1990-02-06					4.5	A
USGS	08173000	1990-02-07					4.5	A
USGS	08173000	1990-02-08					4.6	A
USGS	08173000	1990-02-09					4.8	A
USGS	08173000	1990-02-10					4.8	A
USGS	08173000	1990-02-11					5.0	A
USGS	08173000	1990-02-12					4.8	A
USGS	08173000	1990-02-13					4.8	A
USGS	08173000	1990-02-14					4.6	A
USGS	08173000	1990-02-15					4.6	A
USGS	08173000	1990-02-16					5.6	A
USGS	08173000	1990-02-17					5.5	A
USGS	08173000	1990-02-18					4.8	A
USGS	08173000	1990-02-19					5.0	A
USGS	08173000	1990-02-20					6.8	A
USGS	08173000	1990-02-21					6.1	A
USGS	08173000	1990-02-22					13	A
USGS	08173000	1990-02-23					7.3	A
USGS	08173000	1990-02-24					5.1	A
USGS	08173000	1990-02-25					4.6	A
USGS	08173000	1990-02-26					4.3	A
USGS	08173000	1990-02-27					4.3	A
USGS	08173000	1990-02-28					4.4	A
USGS	08173000	1990-03-01					7.6	A
USGS	08173000	1990-03-02					12	A
USGS	08173000	1990-03-03					9.0	A
USGS	08173000	1990-03-04					5.8	A
USGS	08173000	1990-03-05					4.8	A
USGS	08173000	1990-03-06					4.6	A
USGS	08173000	1990-03-07					4.6	A
USGS	08173000	1990-03-08					4.8	A
USGS	08173000	1990-03-09					5.0	A
USGS	08173000	1990-03-10					5.0	A
USGS	08173000	1990-03-11					4.7	A
USGS	08173000	1990-03-12					4.4	A
USGS	08173000	1990-03-13					4.5	A
USGS	08173000	1990-03-14					4.4	A
USGS	08173000	1990-03-15					5.2	A
USGS	08173000	1990-03-16					6.7	A
USGS	08173000	1990-03-17					4.6	A
USGS	08173000	1990-03-18					4.3	A
USGS	08173000	1990-03-19					4.2	A
USGS	08173000	1990-03-20					4.1	A
USGS	08173000	1990-03-21					4.1	A
USGS	08173000	1990-03-22					4.3	A
USGS	08173000	1990-03-23					4.3	A
USGS	08173000	1990-03-24					4.3	A
USGS	08173000	1990-03-25					4.2	A
USGS	08173000	1990-03-26					4.1	A
USGS	08173000	1990-03-27					4.1	A
USGS	08173000	1990-03-28					4.2	A
USGS	08173000	1990-03-29					5.3	A
USGS	08173000	1990-03-30					7.9	A
USGS	08173000	1990-03-31					8.5	A
USGS	08173000	1990-04-01					6.7	A
USGS	08173000	1990-04-02					4.9	A
USGS	08173000	1990-04-03					4.8	A
USGS	08173000	1990-04-04					4.8	A
USGS	08173000	1990-04-05					4.4	A
USGS	08173000	1990-04-06					4.3	A
USGS	08173000	1990-04-07					4.1	A
USGS	08173000	1990-04-08					4.1	A
USGS	08173000	1990-04-09					4.1	A
USGS	08173000	1990-04-10					4.1	A
USGS	08173000	1990-04-11					4.1	A
USGS	08173000	1990-04-12					4.1	A
USGS	08173000	1990-04-13					3.9	A
USGS	08173000	1990-04-14					3.9	A
USGS	08173000	1990-04-15					4.0	A
USGS	08173000	1990-04-16					4.3	A
USGS	08173000	1990-04-17					4.1	A
USGS	08173000	1990-04-18					4.0	A
USGS	08173000	1990-04-19					4.1	A
USGS	08173000	1990-04-20					4.1	A
USGS	08173000	1990-04-21					3.9	A
USGS	08173000	1990-04-22					3.9	A
USGS	08173000	1990-04-23					3.7	A
USGS	08173000	1990-04-24					3.4	A
USGS	08173000	1990-04-25					3.4	A
USGS	08173000	1990-04-26					25	A
USGS	08173000	1990-04-27					140	A
USGS	08173000	1990-04-28					14	A
USGS	08173000	1990-04-29					4.7	A
USGS	08173000	1990-04-30					3.5	A
USGS	08173000	1990-05-01					2.9	A
USGS	08173000	1990-05-02					2.8	A
USGS	08173000	1990-05-03					101	A
USGS	08173000	1990-05-04					264	A
USGS	08173000	1990-05-05					42	A
USGS	08173000	1990-05-06					14	A
USGS	08173000	1990-05-07					7.9	A
USGS	08173000	1990-05-08					6.0	A
USGS	08173000	1990-05-09					5.3	A
USGS	08173000	1990-05-10					4.9	A
USGS	08173000	1990-05-11					4.5	A
USGS	08173000	1990-05-12					3.9	A
USGS	08173000	1990-05-13					3.6	A
USGS	08173000	1990-05-14					3.5	A
USGS	08173000	1990-05-15					3.1	A
USGS	08173000	1990-05-16					2.9	A
USGS	08173000	1990-05-17					3.0	A
USGS	08173000	1990-05-18					3.8	A
USGS	08173000	1990-05-19					5.9	A
USGS	08173000	1990-05-20					5.8	A
USGS	08173000	1990-05-21					3.6	A
USGS	08173000	1990-05-22					3.3	A
USGS	08173000	1990-05-23					30	A
USGS	08173000	1990-05-24					7.6	A
USGS	08173000	1990-05-25					3.7	A
USGS	08173000	1990-05-26					2.5	A
USGS	08173000	1990-05-27					2.4	A
USGS	08173000	1990-05-28					1.9	A
USGS	08173000	1990-05-29					1.6	A
USGS	08173000	1990-05-30					1.5	A
USGS	08173000	1990-05-31					1.5	A
USGS	08173000	1990-06-01					1.3	A
USGS	08173000	1990-06-02					1.2	A
USGS	08173000	1990-06-03					1.1	A
USGS	08173000	1990-06-04					37	A
USGS	08173000	1990-06-05					49	A
USGS	08173000	1990-06-06					11	A
USGS	08173000	1990-06-07					5.8	A
USGS	08173000	1990-06-08					3.6	A
USGS	08173000	1990-06-09					2.4	A
USGS	08173000	1990-06-10					2.0	A
USGS	08173000	1990-06-11					1.8	A
USGS	08173000	1990-06-12					1.7	A
USGS	08173000	1990-06-13					1.7	A
USGS	08173000	1990-06-14					1.6	A
USGS	08173000	1990-06-15					1.5	A
USGS	08173000	1990-06-16					1.4	A
USGS	08173000	1990-06-17					1.4	A
USGS	08173000	1990-06-18					1.3	A
USGS	08173000	1990-06-19					1.3	A
USGS	08173000	1990-06-20					1.3	A
USGS	08173000	1990-06-21					1.2	A
USGS	08173000	1990-06-22					1.2	A
USGS	08173000	1990-06-23					1.2	A
USGS	08173000	1990-06-24					1.3	A
USGS	08173000	1990-06-25					1.3	A
USGS	08173000	1990-06-26					1.2	A
USGS	08173000	1990-06-27					1.2	A
USGS	08173000	1990-06-28					1.0	A
USGS	08173000	1990-06-29					0.73	A
USGS	08173000	1990-06-30					0.74	A
USGS	08173000	1990-07-01					0.78	A
USGS	08173000	1990-07-02					0.85	A
USGS	08173000	1990-07-03					0.86	A
USGS	08173000	1990-07-04					0.80	A
USGS	08173000	1990-07-05					0.78	A
USGS	08173000	1990-07-06					0.72	A
USGS	08173000	1990-07-07					0.84	A
USGS	08173000	1990-07-08					0.97	A
USGS	08173000	1990-07-09					0.96	A
USGS	08173000	1990-07-10					1.0	A
USGS	08173000	1990-07-11					0.82	A
USGS	08173000	1990-07-12					0.78	A
USGS	08173000	1990-07-13					0.72	A
USGS	08173000	1990-07-14					0.58	A
USGS	08173000	1990-07-15					1.4	A
USGS	08173000	1990-07-16					94	A
USGS	08173000	1990-07-17					19	A
USGS	08173000	1990-07-18					6.8	A
USGS	08173000	1990-07-19					99	A
USGS	08173000	1990-07-20					186	A
USGS	08173000	1990-07-21					35	A
USGS	08173000	1990-07-22					13	A
USGS	08173000	1990-07-23					7.6	A
USGS	08173000	1990-07-24					12	A
USGS	08173000	1990-07-25					7.0	A
USGS	08173000	1990-07-26					3.6	A
USGS	08173000	1990-07-27					2.6	A
USGS	08173000	1990-07-28					2.4	A
USGS	08173000	1990-07-29					2.1	A
USGS	08173000	1990-07-30					1.9	A
USGS	08173000	1990-07-31					1.7	A
USGS	08173000	1990-08-01					1.7	A
USGS	08173000	1990-08-02					1.6	A
USGS	08173000	1990-08-03					1.5	A
USGS	08173000	1990-08-04					1.5	A
USGS	08173000	1990-08-05					1.4	A
USGS	08173000	1990-08-06					1.3	A
USGS	08173000	1990-08-07					1.2	A
USGS	08173000	1990-08-08					1.2	A
USGS	08173000	1990-08-09					1.2	A
USGS	08173000	1990-08-10					1.3	A
USGS	08173000	1990-08-11					1.3	A
USGS	08173000	1990-08-12					1.7	A
USGS	08173000	1990-08-13					1.2	A
USGS	08173000	1990-08-14					1.1	A
USGS	08173000	1990-08-15					1.0	A
USGS	08173000	1990-08-16					1.1	A
USGS	08173000	1990-08-17					0.93	A
USGS	08173000	1990-08-18					0.87	A
USGS	08173000	1990-08-19					0.88	A
USGS	08173000	1990-08-20					0.92	A
USGS	08173000	1990-08-21					0.92	A
USGS	08173000	1990-08-22					0.98	A
USGS	08173000	1990-08-23					0.80	A
USGS	08173000	1990-08-24					1.3	A
USGS	08173000	1990-08-25					1.6	A
USGS	08173000	1990-08-26					0.93	A
USGS	08173000	1990-08-27					0.76	A
USGS	08173000	1990-08-28					0.78	A
USGS	08173000	1990-08-29					0.75	A
USGS	08173000	1990-08-30					0.63	A
USGS	08173000	1990-08-31					0.63	A
USGS	08173000	1990-09-01					1.2	A
USGS	08173000	1990-09-02					1.3	A
USGS	08173000	1990-09-03					2.3	A
USGS	08173000	1990-09-04					3.5	A
USGS	08173000	1990-09-05					3.2	A
USGS	08173000	1990-09-06					2.2	A
USGS	08173000	1990-09-07					1.4	A
USGS	08173000	1990-09-08					1.3	A
USGS	08173000	1990-09-09					12	A
USGS	08173000	1990-09-10					180	A
USGS	08173000	1990-09-11					181	A
USGS	08173000	1990-09-12					17	A
USGS	08173000	1990-09-13					5.6	A
USGS	08173000	1990-09-14					3.4	A
USGS	08173000	1990-09-15					2.6	A
USGS	08173000	1990-09-16					2.4	A
USGS	08173000	1990-09-17					2.3	A
USGS	08173000	1990-09-18					2.4	A
USGS	08173000	1990-09-19					2.2	A
USGS	08173000	1990-09-20					2.1	A
USGS	08173000	1990-09-21					2.3	A
USGS	08173000	1990-09-22					2.2	A
USGS	08173000	1990-09-23					2.0	A
USGS	08173000	1990-09-24					1.6	A
USGS	08173000	1990-09-25					1.5	A
USGS	08173000	1990-09-26					1.5	A
USGS	08173000	1990-09-27					1.5	A
USGS	08173000	1990-09-28					1.6	A
USGS	08173000	1990-09-29					1.8	A
USGS	08173000	1990-09-30					1.8	A
USGS	08173000	1990-10-01					1.7	A
USGS	08173000	1990-10-02					1.7	A
USGS	08173000	1990-10-03					1.7	A
USGS	08173000	1990-10-04					1.6	A
USGS	08173000	1990-10-05					1.4	A
USGS	08173000	1990-10-06					1.4	A
USGS	08173000	1990-10-07					1.6	A
USGS	08173000	1990-10-08					1.6	A
USGS	08173000	1990-10-09					3.2	A
USGS	08173000	1990-10-10					16	A
USGS	08173000	1990-10-11					5.6	A
USGS	08173000	1990-10-12					3.0	A
USGS	08173000	1990-10-13					2.3	A
USGS	08173000	1990-10-14					2.3	A
USGS	08173000	1990-10-15					2.3	A
USGS	08173000	1990-10-16					2.2	A
USGS	08173000	1990-10-17					2.5	A
USGS	08173000	1990-10-18					2.3	A
USGS	08173000	1990-10-19					2.8	A
USGS	08173000	1990-10-20					2.6	A
USGS	08173000	1990-10-21					3.1	A
USGS	08173000	1990-10-22					11	A
USGS	08173000	1990-10-23					7.8	A
USGS	08173000	1990-10-24					4.6	A
USGS	08173000	1990-10-25					3.2	A
USGS	08173000	1990-10-26					3.0	A
USGS	08173000	1990-10-27					2.7	A
USGS	08173000	1990-10-28					2.6	A
USGS	08173000	1990-10-29					2.6	A
USGS	08173000	1990-10-30					2.7	A
USGS	08173000	1990-10-31					3.2	A
USGS	08173000	1990-11-01					3.1	A
USGS	08173000	1990-11-02					2.9	A
USGS	08173000	1990-11-03					2.7	A
USGS	08173000	1990-11-04					2.6	A
USGS	08173000	1990-11-05					2.4	A
USGS	08173000	1990-11-06					3.6	A
USGS	08173000	1990-11-07					3.6	A
USGS	08173000	1990-11-08					5.2	A
USGS	08173000	1990-11-09					165	A
USGS	08173000	1990-11-10					108	A
USGS	08173000	1990-11-11					38	A
USGS	08173000	1990-11-12					22	A
USGS	08173000	1990-11-13					15	A
USGS	08173000	1990-11-14					13	A
USGS	08173000	1990-11-15					10	A
USGS	08173000	1990-11-16					8.9	A
USGS	08173000	1990-11-17					7.5	A
USGS	08173000	1990-11-18					6.2	A
USGS	08173000	1990-11-19					5.7	A
USGS	08173000	1990-11-20					5.9	A
USGS	08173000	1990-11-21					5.6	A
USGS	08173000	1990-11-22					5.9	A
USGS	08173000	1990-11-23					5.8	A
USGS	08173000	1990-11-24					4.9	A
USGS	08173000	1990-11-25					4.5	A
USGS	08173000	1990-11-26					4.3	A
USGS	08173000	1990-11-27					4.1	A
USGS	08173000	1990-11-28					3.9	A
USGS	08173000	1990-11-29					3.4	A
USGS	08173000	1990-11-30					3.1	A
USGS	08173000	1990-12-01					3.0	A
USGS	08173000	1990-12-02					3.0	A
USGS	08173000	1990-12-03					3.2	A
USGS	08173000	1990-12-04					3.1	A
USGS	08173000	1990-12-05					3.0	A
USGS	08173000	1990-12-06					3.0	A
USGS	08173000	1990-12-07					3.0	A
USGS	08173000	1990-12-08					3.1	A
USGS	08173000	1990-12-09					3.2	A
USGS	08173000	1990-12-10					3.3	A
USGS	08173000	1990-12-11					3.5	A
USGS	08173000	1990-12-12					3.5	A
USGS	08173000	1990-12-13					3.5	A
USGS	08173000	1990-12-14					3.4	A
USGS	08173000	1990-12-15					3.5	A
USGS	08173000	1990-12-16					3.5	A
USGS	08173000	1990-12-17					3.5	A
USGS	08173000	1990-12-18					3.5	A
USGS	08173000	1990-12-19					3.5	A
USGS	08173000	1990-12-20					3.7	A
USGS	08173000	1990-12-21					4.5	A
USGS	08173000	1990-12-22					3.9	A
USGS	08173000	1990-12-23					3.5	A
USGS	08173000	1990-12-24					3.5	A
USGS	08173000	1990-12-25					3.5	A
USGS	08173000	1990-12-26					3.8	A
USGS	08173000	1990-12-27					4.3	A
USGS	08173000	1990-12-28					5.9	A
USGS	08173000	1990-12-29					5.5	A
USGS	08173000	1990-12-30					4.7	A
USGS	08173000	1990-12-31					4.2	A
USGS	08173000	1991-01-01					3.9	A
USGS	08173000	1991-01-02					46	A
USGS	08173000	1991-01-03					193	A
USGS	08173000	1991-01-04					80	A
USGS	08173000	1991-01-05					61	A
USGS	08173000	1991-01-06					37	A
USGS	08173000	1991-01-07					26	A
USGS	08173000	1991-01-08					19	A
USGS	08173000	1991-01-09					1660	A
USGS	08173000	1991-01-10					7280	A
USGS	08173000	1991-01-11					2760	A
USGS	08173000	1991-01-12					871	A
USGS	08173000	1991-01-13					679	A
USGS	08173000	1991-01-14					563	A
USGS	08173000	1991-01-15					1620	A
USGS	08173000	1991-01-16					851	A
USGS	08173000	1991-01-17					391	A
USGS	08173000	1991-01-18					5830	A
USGS	08173000	1991-01-19					4280	A
USGS	08173000	1991-01-20					813	A
USGS	08173000	1991-01-21					536	A
USGS	08173000	1991-01-22					418	A
USGS	08173000	1991-01-23					281	A
USGS	08173000	1991-01-24					281	A
USGS	08173000	1991-01-25					336	A
USGS	08173000	1991-01-26					188	A
USGS	08173000	1991-01-27					135	A
USGS	08173000	1991-01-28					108	A
USGS	08173000	1991-01-29					90	A
USGS	08173000	1991-01-30					78	A
USGS	08173000	1991-01-31					68	A
USGS	08173000	1991-02-01					62	A
USGS	08173000	1991-02-02					54	A
USGS	08173000	1991-02-03					49	A
USGS	08173000	1991-02-04					4090	A
USGS	08173000	1991-02-05					3760	A
USGS	08173000	1991-02-06					685	A
USGS	08173000	1991-02-07					435	A
USGS	08173000	1991-02-08					270	A
USGS	08173000	1991-02-09					165	A
USGS	08173000	1991-02-10					119	A
USGS	08173000	1991-02-11					93	A
USGS	08173000	1991-02-12					75	A
USGS	08173000	1991-02-13					63	A
USGS	08173000	1991-02-14					56	A
USGS	08173000	1991-02-15					48	A
USGS	08173000	1991-02-16					40	A
USGS	08173000	1991-02-17					36	A
USGS	08173000	1991-02-18					34	A
USGS	08173000	1991-02-19					31	A
USGS	08173000	1991-02-20					30	A
USGS	08173000	1991-02-21					28	A
USGS	08173000	1991-02-22					28	A
USGS	08173000	1991-02-23					30	A
USGS	08173000	1991-02-24					30	A
USGS	08173000	1991-02-25					27	A
USGS	08173000	1991-02-26					24	A
USGS	08173000	1991-02-27					20	A
USGS	08173000	1991-02-28					17	A
USGS	08173000	1991-03-01					19	A
USGS	08173000	1991-03-02					29	A
USGS	08173000	1991-03-03					30	A
USGS	08173000	1991-03-04					24	A
USGS	08173000	1991-03-05					22	A
USGS	08173000	1991-03-06					19	A
USGS	08173000	1991-03-07					17	A
USGS	08173000	1991-03-08					15	A
USGS	08173000	1991-03-09					14	A
USGS	08173000	1991-03-10					13	A
USGS	08173000	1991-03-11					12	A
USGS	08173000	1991-03-12					11	A
USGS	08173000	1991-03-13					11	A
USGS	08173000	1991-03-14					11	A
USGS	08173000	1991-03-15					11	A
USGS	08173000	1991-03-16					23	A
USGS	08173000	1991-03-17					139	A
USGS	08173000	1991-03-18					164	A
USGS	08173000	1991-03-19					175	A
USGS	08173000	1991-03-20					64	A
USGS	08173000	1991-03-21					46	A
USGS	08173000	1991-03-22					36	A
USGS	08173000	1991-03-23					30	A
USGS	08173000	1991-03-24					26	A
USGS	08173000	1991-03-25					22	A
USGS	08173000	1991-03-26					20	A
USGS	08173000	1991-03-27					18	A
USGS	08173000	1991-03-28					17	A
USGS	08173000	1991-03-29					16	A
USGS	08173000	1991-03-30					15	A
USGS	08173000	1991-03-31					13	A
USGS	08173000	1991-04-01					12	A
USGS	08173000	1991-04-02					11	A
USGS	08173000	1991-04-03					11	A
USGS	08173000	1991-04-04					11	A
USGS	08173000	1991-04-05					614	A
USGS	08173000	1991-04-06					583	A
USGS	08173000	1991-04-07					235	A
USGS	08173000	1991-04-08					223	A
USGS	08173000	1991-04-09					149	A
USGS	08173000	1991-04-10					97	A
USGS	08173000	1991-04-11					66	A
USGS	08173000	1991-04-12					50	A
USGS	08173000	1991-04-13					39	A
USGS	08173000	1991-04-14					996	A
USGS	08173000	1991-04-15					702	A
USGS	08173000	1991-04-16					287	A
USGS	08173000	1991-04-17					157	A
USGS	08173000	1991-04-18					109	A
USGS	08173000	1991-04-19					156	A
USGS	08173000	1991-04-20					130	A
USGS	08173000	1991-04-21					87	A
USGS	08173000	1991-04-22					61	A
USGS	08173000	1991-04-23					45	A
USGS	08173000	1991-04-24					36	A
USGS	08173000	1991-04-25					30	A
USGS	08173000	1991-04-26					25	A
USGS	08173000	1991-04-27					22	A
USGS	08173000	1991-04-28					19	A
USGS	08173000	1991-04-29					20	A
USGS	08173000	1991-04-30					17	A
USGS	08173000	1991-05-01					14	A
USGS	08173000	1991-05-02					12	A
USGS	08173000	1991-05-03					715	A
USGS	08173000	1991-05-04					1160	A
USGS	08173000	1991-05-05					491	A
USGS	08173000	1991-05-06					398	A
USGS	08173000	1991-05-07					215	A
USGS	08173000	1991-05-08					328	A
USGS	08173000	1991-05-09					1210	A
USGS	08173000	1991-05-10					495	A
USGS	08173000	1991-05-11					258	A
USGS	08173000	1991-05-12					166	A
USGS	08173000	1991-05-13					112	A
USGS	08173000	1991-05-14					80	A
USGS	08173000	1991-05-15					62	A
USGS	08173000	1991-05-16					56	A
USGS	08173000	1991-05-17					87	A
USGS	08173000	1991-05-18					45	A
USGS	08173000	1991-05-19					36	A
USGS	08173000	1991-05-20					31	A
USGS	08173000	1991-05-21					29	A
USGS	08173000	1991-05-22					27	A
USGS	08173000	1991-05-23					25	A
USGS	08173000	1991-05-24					22	A
USGS	08173000	1991-05-25					18	A
USGS	08173000	1991-05-26					17	A
USGS	08173000	1991-05-27					14	A
USGS	08173000	1991-05-28					12	A
USGS	08173000	1991-05-29					11	A
USGS	08173000	1991-05-30					10	A
USGS	08173000	1991-05-31					9.8	A
USGS	08173000	1991-06-01					8.5	A
USGS	08173000	1991-06-02					4.4	A
USGS	08173000	1991-06-03					7.1	A
USGS	08173000	1991-06-04					35	A
USGS	08173000	1991-06-05					40	A
USGS	08173000	1991-06-06					27	A
USGS	08173000	1991-06-07					19	A
USGS	08173000	1991-06-08					27	A
USGS	08173000	1991-06-09					15	A
USGS	08173000	1991-06-10					12	A
USGS	08173000	1991-06-11					12	A
USGS	08173000	1991-06-12					9.7	A
USGS	08173000	1991-06-13					311	A
USGS	08173000	1991-06-14					188	A
USGS	08173000	1991-06-15					121	A
USGS	08173000	1991-06-16					78	A
USGS	08173000	1991-06-17					55	A
USGS	08173000	1991-06-18					49	A
USGS	08173000	1991-06-19					45	A
USGS	08173000	1991-06-20					32	A
USGS	08173000	1991-06-21					24	A
USGS	08173000	1991-06-22					18	A
USGS	08173000	1991-06-23					14	A
USGS	08173000	1991-06-24					12	A
USGS	08173000	1991-06-25					12	A
USGS	08173000	1991-06-26					10	A
USGS	08173000	1991-06-27					8.8	A
USGS	08173000	1991-06-28					8.0	A
USGS	08173000	1991-06-29					8.0	A
USGS	08173000	1991-06-30					17	A
USGS	08173000	1991-07-01					10	A
USGS	08173000	1991-07-02					8.6	A
USGS	08173000	1991-07-03					13	A
USGS	08173000	1991-07-04					1110	A
USGS	08173000	1991-07-05					3480	A
USGS	08173000	1991-07-06					377	A
USGS	08173000	1991-07-07					173	A
USGS	08173000	1991-07-08					106	A
USGS	08173000	1991-07-09					69	A
USGS	08173000	1991-07-10					51	A
USGS	08173000	1991-07-11					35	A
USGS	08173000	1991-07-12					27	A
USGS	08173000	1991-07-13					21	A
USGS	08173000	1991-07-14					16	A
USGS	08173000	1991-07-15					12	A
USGS	08173000	1991-07-16					9.3	A
USGS	08173000	1991-07-17					7.1	A
USGS	08173000	1991-07-18					5.8	A
USGS	08173000	1991-07-19					5.9	A
USGS	08173000	1991-07-20					4.9	A
USGS	08173000	1991-07-21					4.5	A
USGS	08173000	1991-07-22					5.7	A
USGS	08173000	1991-07-23					5.7	A
USGS	08173000	1991-07-24					5.2	A
USGS	08173000	1991-07-25					4.8	A
USGS	08173000	1991-07-26					4.6	A
USGS	08173000	1991-07-27					4.3	A
USGS	08173000	1991-07-28					4.3	A
USGS	08173000	1991-07-29					4.8	A
USGS	08173000	1991-07-30					13	A
USGS	08173000	1991-07-31					5.5	A
USGS	08173000	1991-08-01					5.4	A
USGS	08173000	1991-08-02					4.5	A
USGS	08173000	1991-08-03					4.1	A
USGS	08173000	1991-08-04					3.7	A
USGS	08173000	1991-08-05					3.4	A
USGS	08173000	1991-08-06					3.3	A
USGS	08173000	1991-08-07					3.5	A
USGS	08173000	1991-08-08					3.3	A
USGS	08173000	1991-08-09					3.4	A
USGS	08173000	1991-08-10					3.4	A
USGS	08173000	1991-08-11					3.1	A
USGS	08173000	1991-08-12					2.9	A
USGS	08173000	1991-08-13					2.7	A
USGS	08173000	1991-08-14					2.7	A
USGS	08173000	1991-08-15					2.9	A
USGS	08173000	1991-08-16					2.9	A
USGS	08173000	1991-08-17					3.2	A
USGS	08173000	1991-08-18					3.2	A
USGS	08173000	1991-08-19					11	A
USGS	08173000	1991-08-20					6.3	A
USGS	08173000	1991-08-21					3.7	A
USGS	08173000	1991-08-22					3.1	A
USGS	08173000	1991-08-23					2.8	A
USGS	08173000	1991-08-24					2.7	A
USGS	08173000	1991-08-25					2.7	A
USGS	08173000	1991-08-26					2.7	A
USGS	08173000	1991-08-27					2.7	A
USGS	08173000	1991-08-28					2.5	A
USGS	08173000	1991-08-29					2.5	A
USGS	08173000	1991-08-30					2.6	A
USGS	08173000	1991-08-31					2.9	A
USGS	08173000	1991-09-01					6.8	A
USGS	08173000	1991-09-02					4.7	A
USGS	08173000	1991-09-03					6.8	A
USGS	08173000	1991-09-04					9.9	A
USGS	08173000	1991-09-05					6.3	A
USGS	08173000	1991-09-06					5.7	A
USGS	08173000	1991-09-07					4.7	A
USGS	08173000	1991-09-08					4.6	A
USGS	08173000	1991-09-09					4.6	A
USGS	08173000	1991-09-10					4.2	A
USGS	08173000	1991-09-11					3.9	A
USGS	08173000	1991-09-12					3.8	A
USGS	08173000	1991-09-13					3.7	A
USGS	08173000	1991-09-14					3.7	A
USGS	08173000	1991-09-15					9.7	A
USGS	08173000	1991-09-16					7.5	A
USGS	08173000	1991-09-17					6.4	A
USGS	08173000	1991-09-18					4.7	A
USGS	08173000	1991-09-19					3.8	A
